# file...... /home/daviddiaz/Documents/react/backend-simulador/uploads/66a7ee75e0a2800466cf3b80/records/data_solar.csv
# date...... Mon Jul 29 13:45:27 2024
# user...... daviddiaz
# host...... (null)
# target.... inverter 15
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,P_Out, Q_Out, V_In
2009-01-01 17:02:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:03:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:04:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:05:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:06:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:07:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:08:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:09:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:10:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:11:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:12:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:13:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:14:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:15:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:16:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:17:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:18:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:19:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:20:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:21:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:22:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:23:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:24:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:25:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:26:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:27:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:28:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:29:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:30:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:31:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:32:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:33:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:34:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:35:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:36:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:37:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:38:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:00 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:05 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:10 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:15 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:20 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:25 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:30 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:35 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:40 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:45 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:50 PST,+0,-0,+27.2735+0i
2009-01-01 17:39:55 PST,+0,-0,+27.2735+0i
2009-01-01 17:40:00 PST,+0,-0,+27.2735+0i
